a,b,result
82,61,30
82,62,112
82,63,81
82,64,50
82,65,19
82,66,101
82,67,70
82,68,39
82,69,8
82,70,90
82,71,59
82,72,28
82,73,110
82,74,79
82,75,48
82,76,17
82,77,99
82,78,68
82,79,37
82,80,6
82,81,88
82,82,57
82,83,26
82,84,108
82,85,77
82,86,46
82,87,15
82,88,97
82,89,66
82,90,35
82,91,4
82,92,86
82,93,55
82,94,24
82,95,106
82,96,75
82,97,44
82,98,13
82,99,95
82,100,64
82,101,33
82,102,2
82,103,84
82,104,53
82,105,22
82,106,104
82,107,73
82,108,42
82,109,11
82,110,93
82,111,62
82,112,31
83,0,0
83,1,83
83,2,53
83,3,23
83,4,106
83,5,76
83,6,46
83,7,16
83,8,99
83,9,69
83,10,39
83,11,9
83,12,92
83,13,62
83,14,32
83,15,2
83,16,85
83,17,55
83,18,25
83,19,108
83,20,78
83,21,48
83,22,18
83,23,101
83,24,71
83,25,41
83,26,11
83,27,94
83,28,64
83,29,34
83,30,4
83,31,87
83,32,57
83,33,27
83,34,110
83,35,80
83,36,50
83,37,20
83,38,103
83,39,73
83,40,43
83,41,13
83,42,96
83,43,66
83,44,36
83,45,6
83,46,89
83,47,59
83,48,29
83,49,112
83,50,82
83,51,52
83,52,22
83,53,105
83,54,75
83,55,45
83,56,15
83,57,98
83,58,68
83,59,38
83,60,8
83,61,91
83,62,61
83,63,31
83,64,1
83,65,84
83,66,54
83,67,24
83,68,107
83,69,77
83,70,47
83,71,17
83,72,100
83,73,70
83,74,40
83,75,10
83,76,93
83,77,63
83,78,33
83,79,3
83,80,86
83,81,56
83,82,26
83,83,109
83,84,79
83,85,49
83,86,19
83,87,102
83,88,72
83,89,42
83,90,12
83,91,95
83,92,65
83,93,35
83,94,5
83,95,88
83,96,58
83,97,28
83,98,111
83,99,81
83,100,51
83,101,21
83,102,104
83,103,74
83,104,44
83,105,14
83,106,97
83,107,67
83,108,37
83,109,7
83,110,90
83,111,60
83,112,30
84,0,0
84,1,84
84,2,55
84,3,26
84,4,110
84,5,81
84,6,52
84,7,23
84,8,107
84,9,78
84,10,49
84,11,20
84,12,104
84,13,75
84,14,46
84,15,17
84,16,101
84,17,72
84,18,43
84,19,14
84,20,98
84,21,69
84,22,40
84,23,11
84,24,95
84,25,66
84,26,37
84,27,8
84,28,92
84,29,63
84,30,34
84,31,5
84,32,89
84,33,60
84,34,31
84,35,2
84,36,86
84,37,57
84,38,28
84,39,112
84,40,83
84,41,54
84,42,25
84,43,109
84,44,80
84,45,51
84,46,22
84,47,106
84,48,77
84,49,48
84,50,19
84,51,103
84,52,74
84,53,45
84,54,16
84,55,100
84,56,71
84,57,42
84,58,13
84,59,97
84,60,68
84,61,39
84,62,10
84,63,94
84,64,65
84,65,36
84,66,7
84,67,91
84,68,62
84,69,33
84,70,4
84,71,88
84,72,59
84,73,30
84,74,1
84,75,85
84,76,56
84,77,27
84,78,111
84,79,82
84,80,53
84,81,24
84,82,108
84,83,79
84,84,50
84,85,21
84,86,105
84,87,76
84,88,47
84,89,18
84,90,102
84,91,73
84,92,44
84,93,15
84,94,99
84,95,70
84,96,41
84,97,12
84,98,96
84,99,67
84,100,38
84,101,9
84,102,93
84,103,64
84,104,35
84,105,6
84,106,90
84,107,61
84,108,32
84,109,3
84,110,87
84,111,58
84,112,29
85,0,0
85,1,85
85,2,57
85,3,29
85,4,1
85,5,86
85,6,58
85,7,30
85,8,2
85,9,87
85,10,59
85,11,31
85,12,3
85,13,88
85,14,60
85,15,32
85,16,4
85,17,89
85,18,61
85,19,33
85,20,5
85,21,90
85,22,62
85,23,34
85,24,6
85,25,91
85,26,63
85,27,35
85,28,7
85,29,92
85,30,64
85,31,36
85,32,8
85,33,93
85,34,65
85,35,37
85,36,9
85,37,94
85,38,66
85,39,38
85,40,10
85,41,95
85,42,67
85,43,39
85,44,11
85,45,96
85,46,68
85,47,40
85,48,12
85,49,97
85,50,69
85,51,41
85,52,13
85,53,98
85,54,70
85,55,42
85,56,14
85,57,99
85,58,71
85,59,43
85,60,15
85,61,100
85,62,72
85,63,44
85,64,16
85,65,101
85,66,73
85,67,45
85,68,17
85,69,102
85,70,74
85,71,46
85,72,18
85,73,103
85,74,75
85,75,47
85,76,19
85,77,104
85,78,76
85,79,48
85,80,20
85,81,105
85,82,77
85,83,49
85,84,21
85,85,106
85,86,78
85,87,50
85,88,22
85,89,107
85,90,79
85,91,51
85,92,23
85,93,108
85,94,80
85,95,52
85,96,24
85,97,109
85,98,81
85,99,53
85,100,25
85,101,110
85,102,82
85,103,54
85,104,26
85,105,111
85,106,83
85,107,55
85,108,27
85,109,112
85,110,84
85,111,56
85,112,28
86,0,0
86,1,86
86,2,59
86,3,32
86,4,5
86,5,91
86,6,64
86,7,37
86,8,10
86,9,96
86,10,69
86,11,42
86,12,15
86,13,101
86,14,74
86,15,47
86,16,20
86,17,106
86,18,79
86,19,52
86,20,25
86,21,111
86,22,84
86,23,57
86,24,30
86,25,3
86,26,89
86,27,62
86,28,35
86,29,8
86,30,94
86,31,67
86,32,40
86,33,13
86,34,99
86,35,72
86,36,45
86,37,18
86,38,104
86,39,77
86,40,50
86,41,23
86,42,109
86,43,82
86,44,55
86,45,28
86,46,1
86,47,87
86,48,60
86,49,33
86,50,6
86,51,92
86,52,65
86,53,38
86,54,11
86,55,97
86,56,70
86,57,43
86,58,16
86,59,102
86,60,75
86,61,48
86,62,21
86,63,107
86,64,80
86,65,53
86,66,26
86,67,112
86,68,85
86,69,58
86,70,31
86,71,4
86,72,90
86,73,63
86,74,36
86,75,9
86,76,95
86,77,68
86,78,41
86,79,14
86,80,100
86,81,73
86,82,46
86,83,19
86,84,105
86,85,78
86,86,51
86,87,24
86,88,110
86,89,83
86,90,56
86,91,29
86,92,2
86,93,88
86,94,61
86,95,34
86,96,7
86,97,93
86,98,66
86,99,39
86,100,12
86,101,98
86,102,71
86,103,44
86,104,17
86,105,103
86,106,76
86,107,49
86,108,22
86,109,108
86,110,81
86,111,54
86,112,27
87,0,0
87,1,87
87,2,61
87,3,35
87,4,9
87,5,96
87,6,70
87,7,44
87,8,18
87,9,105
87,10,79
87,11,53
87,12,27
87,13,1
87,14,88
87,15,62
87,16,36
87,17,10
87,18,97
87,19,71
87,20,45
87,21,19
87,22,106
87,23,80
87,24,54
87,25,28
87,26,2
87,27,89
87,28,63
87,29,37
87,30,11
87,31,98
87,32,72
87,33,46
87,34,20
87,35,107
87,36,81
87,37,55
87,38,29
87,39,3
87,40,90
87,41,64
87,42,38
87,43,12
87,44,99
87,45,73
87,46,47
87,47,21
87,48,108
87,49,82
87,50,56
87,51,30
87,52,4
87,53,91
87,54,65
87,55,39
87,56,13
87,57,100
87,58,74
87,59,48
87,60,22
87,61,109
87,62,83
87,63,57
87,64,31
87,65,5
87,66,92
87,67,66
87,68,40
87,69,14
87,70,101
87,71,75
87,72,49
87,73,23
87,74,110
87,75,84
87,76,58
87,77,32
87,78,6
87,79,93
87,80,67
87,81,41
87,82,15
87,83,102
87,84,76
87,85,50
87,86,24
87,87,111
87,88,85
87,89,59
87,90,33
87,91,7
87,92,94
87,93,68
87,94,42
87,95,16
87,96,103
87,97,77
87,98,51
87,99,25
87,100,112
87,101,86
87,102,60
87,103,34
87,104,8
87,105,95
87,106,69
87,107,43
87,108,17
87,109,104
87,110,78
87,111,52
87,112,26
88,0,0
88,1,88
88,2,63
88,3,38
88,4,13
88,5,101
88,6,76
88,7,51
88,8,26
88,9,1
88,10,89
88,11,64
88,12,39
88,13,14
88,14,102
88,15,77
88,16,52
88,17,27
88,18,2
88,19,90
88,20,65
88,21,40
88,22,15
88,23,103
88,24,78
88,25,53
88,26,28
88,27,3
88,28,91
88,29,66
88,30,41
88,31,16
88,32,104
88,33,79
88,34,54
88,35,29
88,36,4
88,37,92
88,38,67
88,39,42
88,40,17
88,41,105
88,42,80
88,43,55
88,44,30
88,45,5
88,46,93
88,47,68
88,48,43
88,49,18
88,50,106
88,51,81
88,52,56
88,53,31
88,54,6
88,55,94
88,56,69
88,57,44
88,58,19
88,59,107
88,60,82
88,61,57
88,62,32
88,63,7
88,64,95
88,65,70
88,66,45
88,67,20
88,68,108
88,69,83
88,70,58
88,71,33
88,72,8
88,73,96
88,74,71
88,75,46
88,76,21
88,77,109
88,78,84
88,79,59
88,80,34
88,81,9
88,82,97
88,83,72
88,84,47
88,85,22
88,86,110
88,87,85
88,88,60
88,89,35
88,90,10
88,91,98
88,92,73
88,93,48
88,94,23
88,95,111
88,96,86
88,97,61
88,98,36
88,99,11
88,100,99
88,101,74
88,102,49
88,103,24
88,104,112
88,105,87
88,106,62
88,107,37
88,108,12
88,109,100
88,110,75
88,111,50
88,112,25
89,0,0
89,1,89
89,2,65
89,3,41
89,4,17
89,5,106
89,6,82
89,7,58
89,8,34
89,9,10
89,10,99
89,11,75
89,12,51
89,13,27
89,14,3
89,15,92
89,16,68
89,17,44
89,18,20
89,19,109
89,20,85
89,21,61
89,22,37
89,23,13
89,24,102
89,25,78
89,26,54
89,27,30
89,28,6
89,29,95
89,30,71
89,31,47
89,32,23
89,33,112
89,34,88
89,35,64
89,36,40
89,37,16
89,38,105
89,39,81
89,40,57
89,41,33
89,42,9
89,43,98
89,44,74
89,45,50
89,46,26
89,47,2
89,48,91
89,49,67
89,50,43
89,51,19
89,52,108
89,53,84
89,54,60
89,55,36
89,56,12
89,57,101
89,58,77
89,59,53
89,60,29
89,61,5
89,62,94
89,63,70
89,64,46
89,65,22
89,66,111
89,67,87
89,68,63
89,69,39
89,70,15
89,71,104
89,72,80
89,73,56
89,74,32
89,75,8
89,76,97
89,77,73
89,78,49
89,79,25
89,80,1
89,81,90
89,82,66
89,83,42
89,84,18
89,85,107
89,86,83
89,87,59
89,88,35
89,89,11
89,90,100
89,91,76
89,92,52
89,93,28
89,94,4
89,95,93
89,96,69
89,97,45
89,98,21
89,99,110
89,100,86
89,101,62
89,102,38
89,103,14
89,104,103
89,105,79
89,106,55
89,107,31
89,108,7
89,109,96
89,110,72
89,111,48
89,112,24
90,0,0
90,1,90
90,2,67
90,3,44
90,4,21
90,5,111
90,6,88
90,7,65
90,8,42
90,9,19
90,10,109
90,11,86
90,12,63
90,13,40
90,14,17
90,15,107
90,16,84
90,17,61
90,18,38
90,19,15
90,20,105
90,21,82
90,22,59
90,23,36
90,24,13
90,25,103
90,26,80
90,27,57
90,28,34
90,29,11
90,30,101
90,31,78
90,32,55
90,33,32
90,34,9
90,35,99
90,36,76
90,37,53
90,38,30
90,39,7
90,40,97
90,41,74
90,42,51
90,43,28
90,44,5
90,45,95
90,46,72
90,47,49
90,48,26
90,49,3
90,50,93
90,51,70
90,52,47
90,53,24
90,54,1
90,55,91
90,56,68
90,57,45
90,58,22
90,59,112
90,60,89
90,61,66
90,62,43
90,63,20
90,64,110
90,65,87
90,66,64
90,67,41
90,68,18
90,69,108
90,70,85
90,71,62
90,72,39
90,73,16
90,74,106
90,75,83
90,76,60
90,77,37
90,78,14
90,79,104
90,80,81
90,81,58
90,82,35
90,83,12
90,84,102
90,85,79
90,86,56
90,87,33
90,88,10
90,89,100
90,90,77
90,91,54
90,92,31
90,93,8
90,94,98
90,95,75
90,96,52
90,97,29
90,98,6
90,99,96
90,100,73
90,101,50
90,102,27
90,103,4
90,104,94
90,105,71
90,106,48
90,107,25
90,108,2
90,109,92
90,110,69
90,111,46
90,112,23
91,0,0
91,1,91
91,2,69
91,3,47
91,4,25
91,5,3
91,6,94
91,7,72
91,8,50
91,9,28
91,10,6
91,11,97
91,12,75
91,13,53
91,14,31
91,15,9
91,16,100
91,17,78
91,18,56
91,19,34
91,20,12
91,21,103
91,22,81
91,23,59
91,24,37
91,25,15
91,26,106
91,27,84
91,28,62
91,29,40
91,30,18
91,31,109
91,32,87
91,33,65
91,34,43
91,35,21
91,36,112
91,37,90
91,38,68
91,39,46
91,40,24
91,41,2
91,42,93
91,43,71
91,44,49
91,45,27
91,46,5
91,47,96
91,48,74
91,49,52
91,50,30
91,51,8
91,52,99
91,53,77
91,54,55
91,55,33
91,56,11
91,57,102
91,58,80
91,59,58
91,60,36
91,61,14
91,62,105
91,63,83
91,64,61
91,65,39
91,66,17
91,67,108
91,68,86
91,69,64
91,70,42
91,71,20
91,72,111
91,73,89
91,74,67
91,75,45
91,76,23
91,77,1
91,78,92
91,79,70
91,80,48
91,81,26
91,82,4
91,83,95
91,84,73
91,85,51
91,86,29
91,87,7
91,88,98
91,89,76
91,90,54
91,91,32
91,92,10
91,93,101
91,94,79
91,95,57
91,96,35
91,97,13
91,98,104
91,99,82
91,100,60
91,101,38
91,102,16
91,103,107
91,104,85
91,105,63
91,106,41
91,107,19
91,108,110
91,109,88
91,110,66
91,111,44
91,112,22
92,0,0
92,1,92
92,2,71
92,3,50
92,4,29
92,5,8
92,6,100
92,7,79
92,8,58
92,9,37
92,10,16
92,11,108
92,12,87
92,13,66
92,14,45
92,15,24
92,16,3
92,17,95
92,18,74
92,19,53
92,20,32
92,21,11
92,22,103
92,23,82
92,24,61
92,25,40
92,26,19
92,27,111
92,28,90
92,29,69
92,30,48
92,31,27
92,32,6
92,33,98
92,34,77
92,35,56
92,36,35
92,37,14
92,38,106
92,39,85
92,40,64
92,41,43
92,42,22
92,43,1
92,44,93
92,45,72
92,46,51
92,47,30
92,48,9
92,49,101
92,50,80
92,51,59
92,52,38
92,53,17
92,54,109
92,55,88
92,56,67
92,57,46
92,58,25
92,59,4
92,60,96
92,61,75
92,62,54
92,63,33
92,64,12
92,65,104
92,66,83
92,67,62
92,68,41
92,69,20
92,70,112
92,71,91
92,72,70
92,73,49
92,74,28
92,75,7
92,76,99
92,77,78
92,78,57
92,79,36
92,80,15
92,81,107
92,82,86
92,83,65
92,84,44
92,85,23
92,86,2
92,87,94
92,88,73
92,89,52
92,90,31
92,91,10
92,92,102
92,93,81
92,94,60
92,95,39
92,96,18
92,97,110
92,98,89
92,99,68
92,100,47
92,101,26
92,102,5
92,103,97
92,104,76
92,105,55
92,106,34
92,107,13
92,108,105
92,109,84
92,110,63
92,111,42
92,112,21
93,0,0
93,1,93
93,2,73
93,3,53
93,4,33
93,5,13
93,6,106
93,7,86
93,8,66
93,9,46
93,10,26
93,11,6
93,12,99
93,13,79
93,14,59
93,15,39
93,16,19
93,17,112
93,18,92
93,19,72
93,20,52
93,21,32
93,22,12
93,23,105
93,24,85
93,25,65
93,26,45
93,27,25
93,28,5
93,29,98
93,30,78
93,31,58
93,32,38
93,33,18
93,34,111
93,35,91
93,36,71
93,37,51
93,38,31
93,39,11
93,40,104
93,41,84
93,42,64
93,43,44
93,44,24
93,45,4
93,46,97
93,47,77
93,48,57
93,49,37
93,50,17
93,51,110
93,52,90
93,53,70
93,54,50
93,55,30
93,56,10
93,57,103
93,58,83
93,59,63
93,60,43
93,61,23
93,62,3
93,63,96
93,64,76
93,65,56
93,66,36
93,67,16
93,68,109
93,69,89
93,70,69
93,71,49
93,72,29
93,73,9
93,74,102
93,75,82
93,76,62
93,77,42
93,78,22
93,79,2
93,80,95
93,81,75
93,82,55
93,83,35
93,84,15
93,85,108
93,86,88
93,87,68
93,88,48
93,89,28
93,90,8
93,91,101
93,92,81
93,93,61
93,94,41
93,95,21
93,96,1
93,97,94
93,98,74
93,99,54
93,100,34
93,101,14
93,102,107
93,103,87
93,104,67
93,105,47
93,106,27
93,107,7
93,108,100
93,109,80
93,110,60
93,111,40
93,112,20
94,0,0
94,1,94
94,2,75
94,3,56
94,4,37
94,5,18
94,6,112
94,7,93
94,8,74
94,9,55
94,10,36
94,11,17
94,12,111
94,13,92
94,14,73
94,15,54
94,16,35
94,17,16
94,18,110
94,19,91
94,20,72
94,21,53
94,22,34
94,23,15
94,24,109
94,25,90
94,26,71
94,27,52
94,28,33
94,29,14
94,30,108
94,31,89
94,32,70
94,33,51
94,34,32
94,35,13
94,36,107
94,37,88
94,38,69
94,39,50
94,40,31
94,41,12
94,42,106
94,43,87
94,44,68
94,45,49
94,46,30
94,47,11
94,48,105
94,49,86
94,50,67
94,51,48
94,52,29
94,53,10
94,54,104
94,55,85
94,56,66
94,57,47
94,58,28
94,59,9
94,60,103
94,61,84
94,62,65
94,63,46
94,64,27
94,65,8
94,66,102
94,67,83
94,68,64
94,69,45
94,70,26
94,71,7
94,72,101
94,73,82
94,74,63
94,75,44
94,76,25
94,77,6
94,78,100
94,79,81
94,80,62
94,81,43
94,82,24
94,83,5
94,84,99
94,85,80
94,86,61
94,87,42
94,88,23
94,89,4
94,90,98
94,91,79
94,92,60
94,93,41
94,94,22
94,95,3
94,96,97
94,97,78
94,98,59
94,99,40
94,100,21
94,101,2
94,102,96
94,103,77
94,104,58
94,105,39
94,106,20
94,107,1
94,108,95
94,109,76
94,110,57
94,111,38
94,112,19
95,0,0
95,1,95
95,2,77
95,3,59
95,4,41
95,5,23
95,6,5
95,7,100
95,8,82
95,9,64
95,10,46
95,11,28
95,12,10
95,13,105
95,14,87
95,15,69
95,16,51
95,17,33
95,18,15
95,19,110
95,20,92
95,21,74
95,22,56
95,23,38
95,24,20
95,25,2
95,26,97
95,27,79
95,28,61
95,29,43
95,30,25
95,31,7
95,32,102
95,33,84
95,34,66
95,35,48
95,36,30
95,37,12
95,38,107
95,39,89
95,40,71
95,41,53
95,42,35
95,43,17
95,44,112
95,45,94
95,46,76
95,47,58
95,48,40
95,49,22
95,50,4
95,51,99
95,52,81
95,53,63
95,54,45
95,55,27
95,56,9
95,57,104
95,58,86
95,59,68
95,60,50
95,61,32
95,62,14
95,63,109
95,64,91
95,65,73
95,66,55
95,67,37
95,68,19
95,69,1
95,70,96
95,71,78
95,72,60
95,73,42
95,74,24
95,75,6
95,76,101
95,77,83
95,78,65
95,79,47
95,80,29
95,81,11
95,82,106
95,83,88
95,84,70
95,85,52
95,86,34
95,87,16
95,88,111
95,89,93
95,90,75
95,91,57
95,92,39
95,93,21
95,94,3
95,95,98
95,96,80
95,97,62
95,98,44
95,99,26
95,100,8
95,101,103
95,102,85
95,103,67
95,104,49
95,105,31
95,106,13
95,107,108
95,108,90
95,109,72
95,110,54
95,111,36
95,112,18
96,0,0
96,1,96
96,2,79
96,3,62
96,4,45
96,5,28
96,6,11
96,7,107
96,8,90
96,9,73
96,10,56
96,11,39
96,12,22
96,13,5
96,14,101
96,15,84
96,16,67
96,17,50
96,18,33
96,19,16
96,20,112
96,21,95
96,22,78
96,23,61
96,24,44
96,25,27
96,26,10
96,27,106
96,28,89
96,29,72
96,30,55
96,31,38
96,32,21
96,33,4
96,34,100
96,35,83
96,36,66
96,37,49
96,38,32
96,39,15
96,40,111
96,41,94
96,42,77
96,43,60
96,44,43
96,45,26
96,46,9
96,47,105
96,48,88
96,49,71
96,50,54
96,51,37
96,52,20
96,53,3
96,54,99
96,55,82
96,56,65
96,57,48
96,58,31
96,59,14
96,60,110
96,61,93
96,62,76
96,63,59
96,64,42
96,65,25
96,66,8
96,67,104
96,68,87
96,69,70
96,70,53
96,71,36
96,72,19
96,73,2
96,74,98
96,75,81
96,76,64
96,77,47
96,78,30
96,79,13
96,80,109
96,81,92
96,82,75
96,83,58
96,84,41
96,85,24
96,86,7
96,87,103
96,88,86
96,89,69
96,90,52
96,91,35
96,92,18
96,93,1
96,94,97
96,95,80
96,96,63
96,97,46
96,98,29
96,99,12
96,100,108
96,101,91
96,102,74
96,103,57
96,104,40
96,105,23
96,106,6
96,107,102
96,108,85
96,109,68
96,110,51
96,111,34
96,112,17
97,0,0
97,1,97
97,2,81
97,3,65
97,4,49
97,5,33
97,6,17
97,7,1
97,8,98
97,9,82
97,10,66
97,11,50
97,12,34
97,13,18
97,14,2
97,15,99
97,16,83
97,17,67
97,18,51
97,19,35
97,20,19
97,21,3
97,22,100
97,23,84
97,24,68
97,25,52
97,26,36
97,27,20
97,28,4
97,29,101
97,30,85
97,31,69
97,32,53
97,33,37
97,34,21
97,35,5
97,36,102
97,37,86
97,38,70
97,39,54
97,40,38
97,41,22
97,42,6
97,43,103
97,44,87
97,45,71
97,46,55
97,47,39
97,48,23
97,49,7
97,50,104
97,51,88
97,52,72
97,53,56
97,54,40
97,55,24
97,56,8
97,57,105
97,58,89
97,59,73
97,60,57
97,61,41
97,62,25
97,63,9
97,64,106
97,65,90
97,66,74
97,67,58
97,68,42
97,69,26
97,70,10
97,71,107
97,72,91
97,73,75
97,74,59
97,75,43
97,76,27
97,77,11
97,78,108
97,79,92
97,80,76
97,81,60
97,82,44
97,83,28
97,84,12
97,85,109
97,86,93
97,87,77
97,88,61
97,89,45
97,90,29
97,91,13
97,92,110
97,93,94
97,94,78
97,95,62
97,96,46
97,97,30
97,98,14
97,99,111
97,100,95
97,101,79
97,102,63
97,103,47
97,104,31
97,105,15
97,106,112
97,107,96
97,108,80
97,109,64
97,110,48
97,111,32
97,112,16
98,0,0
98,1,98
98,2,83
98,3,68
98,4,53
98,5,38
98,6,23
98,7,8
98,8,106
98,9,91
98,10,76
98,11,61
98,12,46
98,13,31
98,14,16
98,15,1
98,16,99
98,17,84
98,18,69
98,19,54
98,20,39
98,21,24
98,22,9
98,23,107
98,24,92
98,25,77
98,26,62
98,27,47
98,28,32
98,29,17
98,30,2
98,31,100
98,32,85
98,33,70
98,34,55
98,35,40
98,36,25
98,37,10
98,38,108
98,39,93
98,40,78
98,41,63
98,42,48
98,43,33
98,44,18
98,45,3
98,46,101
98,47,86
98,48,71
98,49,56
98,50,41
98,51,26
98,52,11
98,53,109
98,54,94
98,55,79
98,56,64
98,57,49
98,58,34
98,59,19
98,60,4
98,61,102
98,62,87
98,63,72
98,64,57
98,65,42
98,66,27
98,67,12
98,68,110
98,69,95
98,70,80
98,71,65
98,72,50
98,73,35
98,74,20
98,75,5
98,76,103
98,77,88
98,78,73
98,79,58
98,80,43
98,81,28
98,82,13
98,83,111
98,84,96
98,85,81
98,86,66
98,87,51
98,88,36
98,89,21
98,90,6
98,91,104
98,92,89
98,93,74
98,94,59
98,95,44
98,96,29
98,97,14
98,98,112
98,99,97
98,100,82
98,101,67
98,102,52
98,103,37
98,104,22
98,105,7
98,106,105
98,107,90
98,108,75
98,109,60
98,110,45
98,111,30
98,112,15
99,0,0
99,1,99
99,2,85
99,3,71
99,4,57
99,5,43
99,6,29
99,7,15
99,8,1
99,9,100
99,10,86
99,11,72
99,12,58
99,13,44
99,14,30
99,15,16
99,16,2
99,17,101
99,18,87
99,19,73
99,20,59
99,21,45
99,22,31
99,23,17
99,24,3
99,25,102
99,26,88
99,27,74
99,28,60
99,29,46
99,30,32
99,31,18
99,32,4
99,33,103
99,34,89
99,35,75
99,36,61
99,37,47
99,38,33
99,39,19
99,40,5
99,41,104
99,42,90
99,43,76
99,44,62
99,45,48
99,46,34
99,47,20
99,48,6
99,49,105
99,50,91
99,51,77
99,52,63
99,53,49
99,54,35
99,55,21
99,56,7
99,57,106
99,58,92
99,59,78
99,60,64
99,61,50
99,62,36
99,63,22
99,64,8
99,65,107
99,66,93
99,67,79
99,68,65
99,69,51
99,70,37
99,71,23
99,72,9
99,73,108
99,74,94
99,75,80
99,76,66
99,77,52
99,78,38
99,79,24
99,80,10
99,81,109
99,82,95
99,83,81
99,84,67
99,85,53
99,86,39
99,87,25
99,88,11
99,89,110
99,90,96
99,91,82
99,92,68
99,93,54
99,94,40
99,95,26
99,96,12
99,97,111
99,98,97
99,99,83
99,100,69
99,101,55
99,102,41
99,103,27
99,104,13
99,105,112
99,106,98
99,107,84
99,108,70
99,109,56
99,110,42
99,111,28
99,112,14
100,0,0
100,1,100
100,2,87
100,3,74
100,4,61
100,5,48
100,6,35
100,7,22
100,8,9
100,9,109
100,10,96
100,11,83
100,12,70
100,13,57
100,14,44
100,15,31
100,16,18
100,17,5
100,18,105
100,19,92
100,20,79
100,21,66
100,22,53
100,23,40
100,24,27
100,25,14
100,26,1
100,27,101
100,28,88
100,29,75
100,30,62
100,31,49
100,32,36
100,33,23
100,34,10
100,35,110
100,36,97
100,37,84
100,38,71
100,39,58
100,40,45
100,41,32
100,42,19
100,43,6
100,44,106
100,45,93
100,46,80
100,47,67
100,48,54
100,49,41
100,50,28
100,51,15
100,52,2
100,53,102
100,54,89
100,55,76
100,56,63
100,57,50
100,58,37
100,59,24
100,60,11
100,61,111
100,62,98
100,63,85
100,64,72
100,65,59
100,66,46
100,67,33
100,68,20
100,69,7
100,70,107
100,71,94
100,72,81
100,73,68
100,74,55
100,75,42
100,76,29
100,77,16
100,78,3
100,79,103
100,80,90
100,81,77
100,82,64
100,83,51
100,84,38
100,85,25
100,86,12
100,87,112
100,88,99
100,89,86
100,90,73
100,91,60
100,92,47
100,93,34
100,94,21
100,95,8
100,96,108
100,97,95
100,98,82
100,99,69
100,100,56
100,101,43
100,102,30
100,103,17
100,104,4
100,105,104
100,106,91
100,107,78
100,108,65
100,109,52
100,110,39
100,111,26
100,112,13
101,0,0
101,1,101
101,2,89
101,3,77
101,4,65
101,5,53
101,6,41
101,7,29
101,8,17
101,9,5
101,10,106
101,11,94
101,12,82
101,13,70
101,14,58
101,15,46
101,16,34
101,17,22
101,18,10
101,19,111
101,20,99
101,21,87
101,22,75
101,23,63
101,24,51
101,25,39
101,26,27
101,27,15
101,28,3
101,29,104
101,30,92
101,31,80
101,32,68
101,33,56
101,34,44
101,35,32
101,36,20
101,37,8
101,38,109
101,39,97
101,40,85
101,41,73
101,42,61
101,43,49
101,44,37
101,45,25
101,46,13
101,47,1
101,48,102
101,49,90
101,50,78
101,51,66
101,52,54
101,53,42
101,54,30
101,55,18
101,56,6
101,57,107
101,58,95
101,59,83
101,60,71
101,61,59
101,62,47
101,63,35
101,64,23
101,65,11
101,66,112
101,67,100
101,68,88
101,69,76
101,70,64
101,71,52
101,72,40
101,73,28
101,74,16
101,75,4
101,76,105
101,77,93
101,78,81
101,79,69
101,80,57
101,81,45
101,82,33
101,83,21
101,84,9
101,85,110
101,86,98
101,87,86
101,88,74
101,89,62
101,90,50
101,91,38
101,92,26
101,93,14
101,94,2
101,95,103
101,96,91
101,97,79
101,98,67
101,99,55
101,100,43
101,101,31
101,102,19
101,103,7
101,104,108
101,105,96
101,106,84
101,107,72
101,108,60
101,109,48
101,110,36
101,111,24
101,112,12
102,0,0
102,1,102
102,2,91
102,3,80
102,4,69
102,5,58
102,6,47
102,7,36
102,8,25
102,9,14
102,10,3
102,11,105
102,12,94
102,13,83
102,14,72
102,15,61
102,16,50
102,17,39
102,18,28
102,19,17
102,20,6
102,21,108
102,22,97
102,23,86
102,24,75
102,25,64
102,26,53
102,27,42
102,28,31
102,29,20
102,30,9
102,31,111
102,32,100
102,33,89
102,34,78
102,35,67
102,36,56
102,37,45
102,38,34
102,39,23
102,40,12
102,41,1
102,42,103
102,43,92
102,44,81
102,45,70
102,46,59
102,47,48
102,48,37
102,49,26
102,50,15
102,51,4
102,52,106
102,53,95
102,54,84
102,55,73
102,56,62
102,57,51
102,58,40
102,59,29
102,60,18
102,61,7
102,62,109
102,63,98
102,64,87
102,65,76
102,66,65
102,67,54
102,68,43
102,69,32
102,70,21
102,71,10
102,72,112
102,73,101
102,74,90
102,75,79
102,76,68
102,77,57
102,78,46
102,79,35
102,80,24
102,81,13
102,82,2
102,83,104
102,84,93
102,85,82
102,86,71
102,87,60
102,88,49
102,89,38
102,90,27
102,91,16
102,92,5
102,93,107
102,94,96
102,95,85
102,96,74
102,97,63
102,98,52
102,99,41
102,100,30
102,101,19
102,102,8
102,103,110
102,104,99
102,105,88
102,106,77
102,107,66
102,108,55
102,109,44
102,110,33
102,111,22
102,112,11
103,0,0
103,1,103
103,2,93
103,3,83
103,4,73
103,5,63
103,6,53
103,7,43
103,8,33
103,9,23
103,10,13
103,11,3
103,12,106
103,13,96
103,14,86
103,15,76
103,16,66
103,17,56
103,18,46
103,19,36
